170 "productform queuing network models have been widely used to model" "productform queuing network models have been widely used to model systems with shared resources such as computer systems both centralized and distributed communication networks and flexible manufacturing systems closed multichain productform networks are inherently more difficult to analyze than open networks due to the effect of normalization results in workload characterization for closed networks in the literature are often for networks having special structures and only specific performance measures have been consideredin this article we drive certain properties insensitivity of conditional state probability distributions and fractionallinearity of markov reward functions for a broad class of closed multichain productform networks these properties are derived using the most basic flow balance conditions of productform networks then we show how these basic properties can be applied in obtaining error bounds when similar customers are clustered together to speed up computation"
171 "the exponent of periodicity is an important factor in estimates" "the exponent of periodicity is an important factor in estimates of complexity of wordunification algorithms we prove that the exponent of periodicity of a minimal solution of a word equation is of order d where d is the length of the equation we also give a lower bound d so our upper bound is almost optimal and exponentially better than the original bound dd consequently our result implies an exponential improvement of known upper bounds on complexity of wordunification algorithms"
173 "sharing data between multiple asynchronous userseach of which can atomically" "sharing data between multiple asynchronous userseach of which can atomically read and write the datais a feature that may help to increase the amount of parallelism in distributed systems an algorithm implementing this feature is presented the main construction of an nuser atomic variable directly from singlewriter singlereader atomic variables uses o n control bits and on accesses per readwrite running in o parallel time"
174 "caching and prefetching are important mechanisms for speeding up access" "caching and prefetching are important mechanisms for speeding up access time to data on secondary storage recent work in competitive online algorithms has uncovered several promising new algorithms for caching in this paper we apply a form of the competitive philosophy for the first time to the problem of prefetching to develop an optimal universal prefetcher in terms of fault rate with particular applications to largescale databases and hypertext systems our prediction algorithms with particular applications to largescale databases and hypertext systems our prediction algorithms for prefetching are novel in that they are based on data compression techniques that are both theoretically optimal and good in practice intuitively in order to compress data effectively you have to be able to predict future data well and thus good data compressors should be able to predict well for purposes of prefetching we show for powerful models such as markov sources and mthe order markov sources that the page fault rate incurred by our prefetching algorithms are optimal in the limit for almost all sequences of page requests"
175 "balancing networks originally introduced by aspnes et al proceedings of" "balancing networks originally introduced by aspnes et al proceedings of the rd annual acm symposium on theory of computing pp may represent a new class of distributed lowcontention data structures suitable for solving many fundamental multiprocessor coordination problems that can be expressed as balancing problems in this work we present a mathematical study of the combinatorial structure of balancing networks and a variety of its applicationsour study identifies important combinatorial transfer parameters of balancing networks in turn necessary and sufficient combinatorial conditions are established expressed in terms of transfer parameters which precisely characterize many important and well studied classes of balancing networks such as counting networks and smoothing networks we propose these combinatorial conditions to be balancing analogs of the well known zeroone principle holding for sorting networkswithin the combinatorial framework we develop our first application is in deriving combinatorial conditions involving the transfer parameters which precisely delimit the boundary between counting networks and sorting networks"
176 "we investigate the query complexity of exact learning in the" "we investigate the query complexity of exact learning in the membership and proper equivalence query model we give a complete characterization of concept classes that are learnable with a polynomial number of polynomial sized queries in this model we give applications of this characterization including results on learning a natural subclass of dnf formulas and on learning with membership queries alone query complexity has previously been used to prove lower bounds on the time complexity of exact learning we show a new relationship between query complexity and time complexity in exact learning if any honest class is exactly and properly learnable with polynomial query complexity but not learnable in polynomial time then p np in particular we show that an honest class is exactly polynomialquery learnable if and only if it is learnable using an oracle for ggrp"
177 "we present a general theory for the use of negative" "we present a general theory for the use of negative premises in the rules of transition system specifications tsss we formulate a criterion that should be satisfied by a tss in order to be meaningful that is to unequivocally define a transition relation we also provide powerful techniques for proving that a tss satisfies this criterion meanwhile constructing this transition relation both the criterion and the techniques originate from logic programming van gelder et al gelfond and lifschitz to which tsss are close in an appendix we provide an extensive comparison between themas in groote we show that the bisimulation relation induced by a tss is a congruence provided that it is in ntyftntyxtformat and can be proved meaningful using our techniques we also considerably extend the conservativity theorems of groote and groote and vaandrager as a running example we study the combined addition of priorities and abstraction to basic process algebra bpa under some reasonable conditions we show that this tss is indeed meaningful which could not be shown by other methods bloom et al groote finally we provide a sound and complete axiomatization for this example"
178 "we present algorithms for efficient searching of regular expressions on" "we present algorithms for efficient searching of regular expressions on preprocessed text using a patricia tree as a logical model for the index we obtain searching algorithms that run in logarithmic expected time in the size of the text for a wide subclass of regular expressions and in sublinear expected time for any regular expression this is the first such algorithm to be found with this complexity"
179 "recurrent neural networks that are trained to behave like deterministic" "recurrent neural networks that are trained to behave like deterministic finitestate automata dfas can show deteriorating performance when tested on long strings this deteriorating performance can be attributed to the instability of the internal representation of the learned dfa states the use of a sigmoidel discriminant function together with the recurrent structure contribute to this instability we prove that a simple algorithm can construct secondorder recurrent neural networks with a sparse interconnection topology and sigmoidal discriminant function such that the internal dfa state representations are stable that is the constructed network correctly classifies strings of arbitrary length the algorithm is based on encoding strengths of weights directly into the neural network we derive a relationship between the weight strength and the number of dfa states for robust string classification for a dfa with n state and minput alphabet symbols the constructive algorithm generates a programmed neural network with on neurons and omn weights we compare our algorithm to other methods proposed in the literature"
180 "this paper studies the problem of dedicating routes to connections" "this paper studies the problem of dedicating routes to connections in optical networks in optical networks the vast bandwidth available in an optical fiber is utilized by partitioning it into several channels each at a different optical wavelength a connection between two nodes is assigned a specific wavelength with the constraint that no two connections sharing a link in the network can be assigned the same wavelength this paper considers optical networks with and without switches and different types of routing in these networks it presents optimal or nearoptimal constructions of optical networks in these cases and algorithms for routing connections specifically permutation routing for the networks constructed here"
181 "in this paper a new algorithm for performing quantifier elimination" "in this paper a new algorithm for performing quantifier elimination from first order formulas over real closed fields in given this algorithm improves the complexity of the asymptotically fastest algorithm for this problem known to this data a new feature of this algorithm is that the role of the algebraic part the dependence on the degrees of the imput polynomials and the combinatorial part the dependence on the number of polynomials are sparated another new feature is that the degrees of the polynomials in the equivalent quantifierfree formula that is output are independent of the number of input polynomials as special cases of this algorithm new and improved algorithms for deciding a sentence in the first order theory over real closed fields and also for solving the existential problem in the first order theory over real closed fields are obtained"
182 "we analyze the optimization effect of the magic sets rewriting" "we analyze the optimization effect of the magic sets rewriting technique for datalog queries and present some supplementary or alternative techniques that avoid many shortcomings of the basic technique given a magic sets rewritten query the set of facts generated for the original nonmagic predicates by the seminaive bottomup evaluation is characterized precisely it is shown thatbecause of the additional magic factsmagic sets processing may result in generating an order of magnitude more facts than the straightforward naive evaluation a refinement of magic sets in factorized magic sets is defined these magic sets retain most of the efficiency of original magic sets in regards to the number of nonmagic facts generated and have the property that a lineartime bound with respect to seminaive evaluation is guaranteed in all cases an alternative technique for magic sets called envelopes which has several desirable properties over magic sets is introduced envelope predicates are never recursive with the original predicates thus envelopes can be computed as a preprocessing task envelopes also allow the utilization of multiple sideways information passing strategies sips for a rule an envelopetransformed program may be readorned according to another choice of sips and reoptimized by magic sets or envelopes thus making possible an optimization effect that cannot be achieved by magic sets based on a particular choice of sips"
183 "a graphical representation of quantifierfree predicate calculus formulas in negation" "a graphical representation of quantifierfree predicate calculus formulas in negation normal form and a new rule of inference that employs this representation are introduced the new rule path resolution is an amalgamation of resolution and prawitz analysis the goal in the design of path resolution is to retain some of the advantages of both prawitz analysis and resolution methods and yet to avoid to some extent their disadvantages path resolution allows prawitz analysis of an arbitrary subgraph of the graph representing a formula if such a subgraph is not large enough to demonstrate a contradiction a path resolvent of the subgraph may be generated with respect to the entire graph this generalizes the notions of large inference present in hyperresolution clashresolution ncresolution and urresolution a class of subgraphs is described for which deletion of some of the links resolved upon preserves the spanning property"
184 "one of the basic geometric operations involves determining whether a" "one of the basic geometric operations involves determining whether a pair of convex objects intersect this problem is well understood in a model of computation in which the objects are given as input and their intersection is returned as output for many applications however it may be assumed that the objects already exist within the computer and that the only output desired is a single piece of data giving a common point if the objects intersect or reporting no intersection if they are disjoint for this problem none of the previous lower bounds are valid and algorithms are proposed requiring sublinear time for their solution in two and three dimensions"
185 "this paper is concerned with the question of the decidability" "this paper is concerned with the question of the decidability and the complexity of the decision problem for certain fragments of the theory of free term algebras the existential fragment of the theory of term algebras is shown to be decidable through the presentation of a nondeterministic algorithm which given a quantifierfree formula p constructs a solution for p if it has one and indicates failure if there are no solutions it is shown that the decision problem is in np by proving that if a quantifierfree formula p has a solution then there is one that can be represented as a dag in space at most cubic in the length of p the decision problem is shown to be complete for np by reducing sat to that problem thus it is established that the existential fragment of the theory of pure list structures in the language of nil cons car cdr subexpression is npcomplete it is further shown that even a slightly more expressive fragment of the theory of term algebras the one that allows bounded universal quantifiers is undecidable"
186 "in our model a graph describes a net of processes" "in our model a graph describes a net of processes communicating through ports and at the same time its computation history consisting of a partial ordering of events standalone evolution of processes is specified by contextfree productions from productions and a basic synchronization mechanism a set of contextsensitive rewriting rules that models the evolution of processes connected to the same ports can be derived a computation is a sequence of graphs obtained by successive rewritings the result of a finite computation is its last graph whereas the result of an infinite computation is the limit infinite graph defined through a completion technique based on metric spaces a result characterizes a concurrent computation since it abstracts from any particular interleaving of concurrent events while in the meantime providing information about termination partial or complete deadlocks and fairness not every result is acceptable however but only the computations that produce a result no longer rewritable are successful infinite successful computations are shown to coincide with weakly fair computations and a scheduler yielding all and only such computations is defined"
187 "a collection of n balls in d dimensions forms a" "a collection of n balls in d dimensions forms a kply system if no point in the space is covered by more than k balls we show that for every kply system ggr there is a sphere s that intersects at most okdnd balls of ggr and divides the remainder of ggr into two parts those in the interior and those in the exterior of the sphere s respectively so that the larger part contains at most dn balls this bound of o kdnd is the best possible in both n and k we also present a simple randomized algorithm to find such a sphere in on time our result implies that every knearest neighbor graphs of n points in d dimensions has a separator of size okdnd in conjunction with a result of koebe that every triangulated planar graph is isomorphic to the intersection graph of a diskpacking our result not only gives a new geometric proof of the planar separator theorem of lipton and tarjan but also generalizes it to higher dimensions the separator algorithm can be used for point location and geometric divide and conquer in a fixed dimensional space"
188 "we establish a general connection between fixpoint logic and complexity" "we establish a general connection between fixpoint logic and complexity on one side we have fixpoint logic parameterized by the choices of storder operators inflationary or noninflationary and iteration constructs deterministic nondeterministic or alternating on the other side we have the complexity classes between p and exptime our parameterized fixpoint logics capture the complexity classes p np pspace and exptime but equally is achieved only over ordered structures there is however an inherent mismatch between complexity and logicwhile computational devices work on encodings of problems logic is applied directly to the underlying mathematical structures to overcome this mismatch we use a theory of relational complexity which bridges the gap between standard complexity and fixpoint logic on one hand we show that questions about containments among standard complexity classes can be translated to questions about containments among relational complexity classes on the other hand the expressive power of fixpoint logic can be precisely characterized in terms of relational complexity classes this tight threeway relationship among fixpoint logics relational complexity and standard complexity yields in a uniform way logical analogs to all containments among the complexity classes p np pspace and exptime the logical formulation shows that some of the most tantalizing questions in complexity theory boil down to a single question the relative power of inflationary vs noninflationary storder operators"
189 "computing the natural join of a set of relations is" "computing the natural join of a set of relations is an important operation in relational database systems the ordering of joins determines to a large extent the computation time of the join since the number of possible orderings could be very large query optimizers first reduce the search space by using various heuristics and then try to select an optimal ordering of joins avoiding cartesian products is a common heuristic for reducing the search space but it cannot guarantee optimal ordering in its search space because the cheapest cartesianproductfree cpf for short ordering could be significantly worse than an optimal noncpf ordering by a factor of an arbitrarily large number in this paper we use programs consisting of joins semijoins and projections for computing the join of some relations and we introduce a novel algorithm that derives programs from cpf orderings of joins we show that there exists a cpf ordering from which our algorithm derives a program whose cost is within a constant factor of the cost of an optimal ordering thus our result demonstrates the effectiveness of avoiding cartesian products as a heuristic for restricting the search space of orderings of joins"
190 "a basic task in distributed computation is the maintenance at" "a basic task in distributed computation is the maintenance at each processor of the network of a current and accurate copy of a common database a primary example is the maintenance for routing and other purposes of a record of the current topology of the system such a database must be updated in the wake of locally generated changes to its contents due to previous disconnections of parts of the network a maintenance protocol may need to update processors holding widely varying versions of the database we provide a deterministic protocol for this problem with only polylogarithmic overhead in both time and communication complexities previous deterministic solutions required polynomial overhead in at least one of these measures"
191 "we introduce a general framework for constraint satisfaction and optimization" "we introduce a general framework for constraint satisfaction and optimization where classical csps fuzzy csps weighted csps partial constraint satisfaction and others can be easily cast the framework is based on a semiring structure where the set of the semiring specifies the values to be associated with each tuple of values of the variable domain and the two semiring operations and x model constraint projection and combination respectively local consistency algorithms as usually used for classical csps can be exploited in this general framework as well provided that certain conditions on the semiring operations are satisfied we then show how this framework can be used to model both old and new constraint solving and optimization schemes thus allowing one to both formally justify many informally taken choices in existing schemes and to prove that local consistency techniques can be used also in newly defined schemes"
192 "we show that a turing machine with two singlehead onedimensional" "we show that a turing machine with two singlehead onedimensional tapes cannot recognize the set"
193 "objectoriented applications of database systems require database transformations involoving nonstandard" "objectoriented applications of database systems require database transformations involoving nonstandard functionalities such as set manipulation and object creation that is the introduction of new domain elements to deal with thse functionalities abiteboul and kanellakis introduced the determinate transformations as a generalization of the standard domainpreserving transformations the obvious extensions of complete standard database programming languages however are not complete for the determinate transformations to remedy this mismatch the constructive transformations are proposed it is shown that the constructive transformations are precisely the transformations that can be expressed in said extensions of complete standard languages thereto a close correspondence between object creation and the construction of hereditarily finite sets is establisheda restricted version of the main completeness result for the case where only list manipulations are involved is also presented"
194 "this paper addresses and answers a fundamental question about resolution" "this paper addresses and answers a fundamental question about resolution informally what is gained with respect to the search for a proof by performing a single resolution step it is first shown that any unsatisfiable formula may be decomposed into regular formulas provable in linear time by resolution a relevant resolution step strictly reduces at least one of the formulas in the decomposition while an irrelevant one does not contribute to the proof in any way the relevance of this insight into the nature of resolution and of the unsatisfiability problem for the development of proof strategies and for complexity considerations are briefly discussedthe decomposition also provides a technique for establishing completeness proofs for refinements of resolution as a first application connectiongraph resolution is shown to be strongly complete this settles a problem that remained open for two decades despite many proff attempts the result is relevant for theorem proving because without strong completeness a connection graph resolution prover might run into an infinite loop even on the ground level"
195 "consider an array of processing elements pes connected by a" "consider an array of processing elements pes connected by a dimensional grid network and holding at most one operand of an expression in each pe suppose that each pe is allowed in any one parallel step to receive one item of data from any of its four immediate neighbors and to transmit one datum as well how can an associative operator such as addition combine all the operands using as little time for communciation as possible an expression using such a single operator is termed a uniform expression when the total number of communication links used is the measure of goodness this problem becomes a steiner tree problem in the manhattan distance metric when the measure is minimizing the parallel time to completion a method for solving this problem is given which is optimal to within an additive constant of two timesteps the method has applications when the operands are matrices spread over an array of pes as well some lower bounds for this problem in more general networks are also proven"
196 "in this paper we develop a framework for computing upper" "in this paper we develop a framework for computing upper and lower bounds of an exponential form for a large class of single resource systems with markov additive inputs specifically the bounds are on quantities such as backlog queue length and response time explicit or computable expressions for our bounds are given in the context of queuing theory and numerical comparisons with other bounds and exact results are presented the paper concludes with two applications to admission control in multimedia systems"
197 "we investigate a problem arising in the computeraided design of" "we investigate a problem arising in the computeraided design of cars planes ships trains and other motor vehicles and machines refine a mesh of curved polygons which approximates the surface of a workpiece into quadrilaterals so that the resulting mesh is suitable for a numerical analysis this mesh refinement problem turns out to be strongly nphard in commercial cad systems this problem is usually solved using a gree dy approach however these algorithms leave the user a lot of patchwork to do afterwards we introduce a new global approach which is based on network obtain an undirected graph with upper and lower capacities on the edges and some additional node constraints we reduce this problem to a sequence of bidirected flwo problems or equivalently to bmatching problems for the first time network flow techniques are applied to a mesh refinement problem this approach avoids the local traps of greedy approaches and yields solutions that require significantly less additional patchwork"
198 "we analyze algorithms that predict a binary value by combining" "we analyze algorithms that predict a binary value by combining the predictions of several prediction strategies called experts our analysis is for worstcase situations ie we make no assumptions about the way the sequence of bits to be predicted is generated we measure the performance of the algorithm by the difference between the expected number of mistakes it makes on the bit sequence and the expected number of mistakes made by the best expert on this sequence where the expectation is taken with respect to the randomization in the predictins we show that the minimum achievable difference is on the order of the square root of the number of mistakes of the best expert and we give efficient algorithms that achieve this our upper and lower bounds have matching leading constants in most cases we then show how this leads to certain kinds of pattern recognitionlearning algorithms with performance bounds that improve on the best results currently know in this context we also compare our analysis to the case in which log loss is used instead of the expected number of mistakes"
200 "strictness analysis is an important technique for optimization of lazy" "strictness analysis is an important technique for optimization of lazy functional languages it is well known that all strictness analysis methods are incomplete ie fail to report some strictness properties in this paper we provide a precise and formal characterization of the loss of information that leads to this incompletenss specifically we establish the following characterization theorem for mycrofts strictness analysis method and a generalization of this method called eeanalysis that reasons about exhaustive evaluation in nonflat domains mycrofts method will deduce a strictness property for program p iff the property is independent of any constant appearing in any evaluation of p to prove this we specify a small set of equations called eaxioms that capture the information loss in mycrofts method and develop a new proof technique called erewriting erewriting extends the standard notion of rewriting to permit the use of reductions using eaxioms interspersed with standard reduction steps eaxioms are a syntactic characterization of information loss and erewriting provides and algorithmindependent proof technique for characterizing the power of analysis methods it can be used to answer questions on completeness and incompleteness of mycrofts method on certain natural classes of programs finally the techniques developed in this paper provide a general principle for establishing similar results for other analysis methods such as those based on abstract interpretation as a demonstration of the generality of our technique we give a characterization theorem for another variation of mycrofts method called ddanalysis"
201 "many combinatorial search problems can be expressed as constraint satisfaction" "many combinatorial search problems can be expressed as constraint satisfaction problems and this class of problems is known to be npcomplete in general in this paper we investigate the subclasses that arise from restricting the possible constraint types we first show that any set of constraints that does not give rise to an npcomplete class of problems must satisfy a certain type of algebraic closure condition we then investigate all the different possible forms of this algebraic closure property and establish which of these are sufficient to ensure tractability as examples we show that all known classes of tractable constraints over finite domains can be characterized by such an algebraic closure property finally we describe a simple computational procedure that can be used to determine the closure properties of a given set of constraints this procedure involves solving a particular constraint satisfaction problem which we call an indicator problem"
202 "constraint networks are a simple representation and reasoning framework with" "constraint networks are a simple representation and reasoning framework with diverse applications in this paper we identify two new complementary properties on the restrictiveness of the constraints in a networkconstraint tightness and constraint loosenessand we show their usefulness for estimating the level of local consistency needed to ensure global consistency and for estimating the level of local consistency present in a network in particular we present a sufficient condition based on constraint tightness and the level of local consistency that guarantees that a solution can be found in a backtrackfree manner the condition can be useful in applications where a knowledge base will be queried over and over and the preprocessing costs can be amortized over many queries we also present a sufficient condition for local consistency based on constraint looseness that is straightforward and inexpensive to determine the condition can be used to estimate the level of local consistency of a network this in turn can be used in deciding whether it would be useful to preprocess the network before a backtracking search and in deciding which local consistency conditions if any still need to be enforced if we want to ensure that a solution can be found in a backtrackfree manner two definitions of local consistency are employed in characterizing the conditions the traditional variablebased notion and a recently introduced definition of local consistency called relational consistency"
203 "given a convex polytope p with n faces in r" "given a convex polytope p with n faces in r points stp and a parameter e we present an algorithm that constructs a path on p from s to t whose length is at most edp st where dpst is the length of the shortest path between s and t on p the algorithm runs in onlog e e time and is relatively simple the running time is one if we only want the approximate shortest path distance and not the path itself we also present an extension of the algorithm that computes approximate shortest path distances from a given source point on p to all vertices of p"
204 "we present an algorithm for finding the minimum cut of" "we present an algorithm for finding the minimum cut of an undirected edgeweighted graph it is simple in every respect it has a short and compact description is easy to implement and has a surprisingly simple proof of correctness its runtime matches that of the fastest algorithm known the runtime analysis is straightforward in contrast to nearly all approaches so far the algorithm uses no flow techniques roughly speaking the algorithm consists of about v nearly identical phases each of which is a maximum adjacency search"
205 "the problem of implementing a shared object of one type" "the problem of implementing a shared object of one type from shared objects of other types has been extensively researched recent focus has mostly been on waitfree implementations which permit every process to complete its operations on implemented objects regardless of the speeds of other processes it is known that shared objects of different types have differing abilities to support waitfree implementations it is therefore natural to want to arrange types in a hierarchy that reflects their relative abilities to support waitfree implementations in this paper we formally define robustness and other desirable properties of hierarchies roughly speaking a hierarchy is robust if each type is stronger than any combination of lower level types we study two specific hierarchies one that we call hrm in which the level of a type is based on the ability of an unbounded number of objects of that type and another hierarchy that we call hr in which a types level is based on the ability of a fixed number of objects of that type we prove that resource bounded hierarchies such as hr and its variants are not robust we also establish the unique importance of hrm every nontrivial robust hierarchy if one exists is necessarily a coarsening of hrm"
206 "learnability in valiants pac learning model has been shown to" "learnability in valiants pac learning model has been shown to be strongly related to the existence of uniform laws of large numbers these laws define a distributionfree convergence property of means to expectations uniformly over classes of random variables classes of realvalued functions enjoying such a property are also known as uniform glivenkocantelli classes in this paper we prove through a generalization of sauers lemma that may be interesting in its own right a new characterization of uniform glivenkocantelli classes our characterization yields dudley gine and zinns previous characterization as a corollary furthermore it is the first based on a gine and zinns previous characterization as a corollary furthermore it is the first based on a simple combinatorial quantity generalizing the vapnikchervonenkis dimension we apply this result to obtain the weakest combinatorial condition known to imply pac learnability in the statistical regression or agnostic framework furthermore we find a characterization of learnability in the probabilistic concept model solving an open problem posed by kearns and schapire these results show that the accuracy parameter plays a crucial role in determining the effective complexity of the learners hypothesis class"
207 "inspired by the success of the distributed computing community in" "inspired by the success of the distributed computing community in apply logics of knowledge and time to reasoning about distributed protocols we aim for a similarly powerful and highlevel abstraction when reasoning about control problems involving uncertainty this paper concentrates on robot motion planning with uncertainty in both control and sensing a problem that has already been well studied within the robotics community first a new and natural problem in this domain is defined does there exists a sound and complete termination condition for a motion given initial and goal locations if yes how to construct it then we define a highlevel language a logic of time and knowledge which we use to reason about termination conditions and to state general conditions for the existence of sound and complete termination conditions in a broad domain finally we show that sound termination conditions that are optimal in a precise sense provide a natural example of knowledgebased programs with multiple implementations"
208 "we provide data strutures that maintain a graph as edges" "we provide data strutures that maintain a graph as edges are inserted and deleted and keep track of the following properties with the following times minimum spanning forests graph connectivity graph edge connectivity and bipartiteness in timeon per change edge connectivity in time on per change edge connectivity in time on agrn per change kedge connectivity for constant k in time onlogn per changevertex connectivity and vertex connectivity in the on per change and vertex connectivity in time onagrn per change further results speed up the insertion times to match the bounds of known partially dynamic algorithmsall our algorithms are based on a new technique that transforms an algorithm for sparse graphs into one that will work on any graph which we call sparsification"
209 "we introduce a new framework for the study of reasoning" "we introduce a new framework for the study of reasoning the learning in order to reason approach developed here views learning as an integral part of the inference process and suggests that learning and reasoning should be studied togetherthe learning to reason framework combines the interfaces to the world used by known learning models with the reasoning task and a performance criterion suitable for it in this framework the intelligent agent is given access to its favorite learning interface and is also given a grace period in with it can interact with this interface and construct a representation kb of the world w the reasoning performance is measured only after this period when the agent is presented with queries agr from some query language relevant to the world and has to answer whether w implies agrthe approach is meant to overcome the main computational difficulties in the traditional treatment of reasoning which stem from its separation from the world since the agent interacts with the world when construction its knowledge representation it can choose a representation that is useful for the task at hand moreover we can now make explicit the dependence of the reasoning performance on the environment the agent interacts withwe show how previous results from learning theory and reasoning fit into this framwork and illustrate the usefulness of the learning to reason approach by exhibiting new results that are not possible in the traditional setting first we give learning to reason algorithms for classes of propositional languages for which there are no efficient reasoning algorithms when represented as a traditional formulabased knowledge base second we exhibit a learning to reason algorithm for a class of propositional languages that is not know to be learnable in the traditional sense"
210 "we study the extent to which complex hardware can speed" "we study the extent to which complex hardware can speed up routing specifically we consider the following questions how much does adaptive routing improve over oblivious routing how much does randomness help how does it help if each node can have a large number of neighbors what benefit is available if a node can send packets to several neighbors within a single time step some of these features require complex networking hardware and it is thus important to investigate whether the performance justifies the investment by varying these hardware parameters we obtain a hierarchy of time bounds for worstcase permutation routing"
211 "some parallel algorithms have the property that as they are" "some parallel algorithms have the property that as they are allowed to take more time the total work that they do is reduced this paper describes several algorithms with this property these algorithms solve important problems on directed graphs including breadthfirst search topological sort strong connectivity and and the single source shorest path problem all of the algorithms run on the erew pram model of parallel computer except the algorithm for strong connectivity which runs on the probabilistic erew pram"
212 "most complexity measures for concurrent algorithms for asynchronous sharedmemory architectures" "most complexity measures for concurrent algorithms for asynchronous sharedmemory architectures focus on process steps and memory consumption in practice however performance of multiprocessor algorithms is heavily influenced by contention the extent to which processess access the same location at the same time nevertheless even though contention is one of the principal considerations affecting the performance of real algorithms on real multiprocessors there are no formal tools for analyzing the contention of asynchronous sharedmemory algorithmsthis paper introduces the first formal complexity model for contention in sharedmemory multiprocessors we focus on the standard multiprocessor architecture in which n asynchronous processes communicate by applying read write and readmodifywrite operations to a shared memory to illustrate the utility of our model we use it to derive two kinds of results lower bounds on contention for wellknown basic problems such as agreement and mutual exclusion and tradeoffs between the length of the critical path maximal number of accesses to shared variables performed by a single process in executing the algorithm and contention for these algorithms furthermore we give the first formal contention analysis of a variety of counting networks a class of concurrent data structures inplementing shared counters experiments indicate that certain counting networks outperform conventional singlevariable counters at high levels of contention our analysis provides the first formal model explaining this phenomenon"
214 "we review the field of resultchecking discussing simple checkers and" "we review the field of resultchecking discussing simple checkers and selfcorrectors we argue that such checkers could profitably be incorporated in software as an aid to efficient debugging and enhanced reliability we consider how to modify traditional checking methodologies to make them more appropriate for use in realtime realnumber computer systems in particular we suggest that checkers should be allowed to use stored randomness that is that they should be allowed to generate preprocess and store random bits prior to runtime and then to use this information repeatedly in a series of runtime checks in a case study of checking a general realnumber linear transformation eg a fourier transform we present a simple checker which uses stored randomness and a selfcorrector which is particularly efficient if stored randomness is employed"
215 "we introduce a method to describe systems and their components" "we introduce a method to describe systems and their components by functional specification techniques we define notions of interface and interaction refinement for interactive systems and their components these notions of refinement allow us to change both the syntactic the number of channels and sorts of messages at the channels and the semantic interface causality flow between messages and interaction granularity of an interactive system component we prove that these notions of refinement are compositional with respect to sequential and parallel composition of system components communication feedback and recursive declarations of system components according to these proofs refinements of networks can be accomplished in a modular way by refining their compponents we generalize the notions of refinement to refining contexts finally full abstraction for specifications is defined and compositionality with respect to this abstraction is shown too"
216 "the expressive power of firstorder query languages with several classes" "the expressive power of firstorder query languages with several classes of equality and inequality constraints is studied in this paper we settle the conjecture that recursive queries such as parity test and transitive closure cannot be expressed in the relational calculus augmented with polynomial inequality constraints over the reals furthermore noting that relational queries exhibit several forms of genericity we establish a number of collapse results of the following form the class of generic boolean queries expressible in the relational calculus augmented with a given class of constraints coincides with the class of queries expressible in the relational calculus with or without an order relation we prove such results for both the natural and activedomain semantics as a consequence the relational calculus augmented with polynomial inequalities expresses the same classes of generic boolean queries under both the natural and activedomain semanticsin the course of proving these results for the activedomin semantics we establish ramseytype theorems saying that any query involving certain kinds of constraints coincides with a constraintfree query on databases whose elements come from a certain infinite subset of the domain to prove the collapse results for the natural semantics we make use of techniques from nonstandard analysis and from the model theory of ordered structures"
